,Bluecar counter,Utilib counter,Utilib 1.4 counter,Charge Slots,Charging Status,City,ID,Kind,Postal code,Public name,Rental status,Slots,Station type,Status,Subscription status,year,month,day,hour,minute
2560,0,0,0,0,operational,Paris,paris-four-38,STATION,75006,Paris/Four/38,operational,3,station,ok,nonexistent,2018,4,6,2,45
2561,0,0,0,0,nonexistent,Paris,paris-pyrenees-231,STATION,75020,Paris/PyrÃ©nÃ©es/231,operational,0,station,ok,nonexistent,2018,4,4,23,26
2562,6,0,0,0,nonexistent,Colombes,colombes-parclagravere-1,STATION,92700,Colombes/Parc LagravÃ¨re/1,operational,1,station,ok,nonexistent,2018,4,6,11,28
2563,1,0,0,1,operational,Paris,paris-courcelles-69,STATION,75008,Paris/Courcelles/69,operational,1,station,ok,nonexistent,2018,4,9,8,4
2564,0,0,0,0,broken,Paris,paris-jeanfrancoislepine-1,STATION,75018,Paris/Jean-FranÃ§ois LÃ©pine/1,broken,0,station,closed,nonexistent,2018,4,8,21,59
2565,4,0,1,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-promenadeduverger-166,STATION,92130,Issy-les-Moulineaux/Promenade du Verger/166,operational,0,station,ok,nonexistent,2018,4,4,18,43
2566,3,0,0,1,operational,Paris,paris-emilezola-143,STATION,75015,Paris/Ãmile Zola/143,operational,1,station,ok,nonexistent,2018,4,7,16,3
2567,3,0,1,0,operational,Paris,paris-charlesmoureu-42,STATION,75013,Paris/Charles Moureu/42,operational,0,station,ok,nonexistent,2018,4,5,20,22
2568,3,0,1,0,operational,Paris,paris-victorhugo-18,STATION,75016,Paris/Victor Hugo/18,operational,0,station,ok,nonexistent,2018,4,6,16,54
2569,2,0,0,0,operational,Paris,paris-dantzig-37,STATION,75015,Paris/Dantzig/37,operational,2,station,ok,nonexistent,2018,4,4,8,36
2570,4,0,0,2,operational,Paris,paris-victorhugo-18,STATION,75016,Paris/Victor Hugo/18,operational,2,station,ok,nonexistent,2018,4,3,7,11
2571,5,1,0,0,nonexistent,Vanves,vanves-antoinefratacci-34,STATION,92170,Vanves/Antoine Fratacci/34,operational,0,station,ok,nonexistent,2018,4,6,8,5
2572,1,0,0,0,nonexistent,Paris,paris-caulaincourt-17,STATION,75018,Paris/Caulaincourt/17,operational,0,station,ok,nonexistent,2018,4,4,19,53
2573,1,0,0,0,nonexistent,Paris,paris-tourmaubourg-76,STATION,75007,Paris/Tour-Maubourg/76,operational,3,station,ok,nonexistent,2018,4,3,12,43
2574,1,0,0,0,nonexistent,Paris,paris-seine-77,STATION,75019,Paris/Seine/77,operational,2,station,ok,nonexistent,2018,4,8,8,5
2575,3,0,0,0,nonexistent,Paris,paris-chernoviz-12,STATION,75016,Paris/Chernoviz/12,operational,0,station,ok,nonexistent,2018,4,4,6,17
2576,4,0,0,1,operational,Paris,paris-reille-59,STATION,75014,Paris/Reille/59,operational,2,station,ok,nonexistent,2018,4,1,21,53
2577,2,0,0,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-anatolefrance-4,STATION,92100,Boulogne-Billancourt/Anatole France/4,operational,3,station,ok,nonexistent,2018,4,9,5,14
2578,3,0,0,0,nonexistent,Rungis,rungis-lard-22,STATION,94150,Rungis/Lard/22,operational,4,station,ok,nonexistent,2018,4,9,4,30
2579,6,0,0,0,nonexistent,Saclay,saclay-liberation-1,STATION,91400,Saclay/LibÃ©ration/1,operational,0,station,ok,nonexistent,2018,4,8,23,59
2580,0,0,0,0,nonexistent,Colombes,colombes-estiennedorves-348,STATION,92700,Colombes/Estienne d'Orves/348,operational,5,station,ok,nonexistent,2018,4,9,21,15
2581,6,0,0,0,nonexistent,Vanves,vanves-jeanjaures-101,STATION,92170,Vanves/Jean JaurÃ¨s/101,operational,0,station,ok,nonexistent,2018,4,9,22,27
2582,0,0,0,0,broken,Paris,paris-saintantoine-16,STATION,75012,Paris/Saint-Antoine/16,broken,0,station,closed,nonexistent,2018,4,4,7,19
2583,6,0,0,0,nonexistent,Argenteuil,argenteuil-aristidebriand-1,STATION,95100,Argenteuil/Aristide Briand/1,operational,0,station,ok,nonexistent,2018,4,5,4,44
2584,0,0,0,0,nonexistent,Vanves,vanves-pruvot-7,STATION,92170,Vanves/Pruvot/7,broken,0,station,closed,nonexistent,2018,4,4,4,45
2585,5,0,0,0,operational,Paris,paris-republique-86,STATION,75011,Paris/RÃ©publique/86,operational,1,station,ok,nonexistent,2018,4,2,23,6
2586,0,0,0,2,operational,Paris,paris-rungis-2,STATION,75013,Paris/Rungis/2,operational,4,station,ok,nonexistent,2018,4,4,18,37
2587,0,0,0,1,operational,Le Blanc-Mesnil,leblancmesnil-claudeterrasse-1,STATION,93150,Le Blanc-Mesnil/Claude Terrasse/1,operational,5,station,ok,nonexistent,2018,4,3,23,37
2588,3,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-albert1er-2,STATION,92500,Rueil-Malmaison/Albert 1er/2,operational,1,station,ok,nonexistent,2018,4,3,20,16
2589,2,0,0,0,nonexistent,Malakoff,malakoff-paulvaillantcouturier-49,STATION,92240,Malakoff/Paul Vaillant Couturier/49,operational,2,station,ok,nonexistent,2018,4,8,14,35
2590,1,0,0,0,operational,Paris,paris-exelmans-32,STATION,75016,Paris/Exelmans/32,operational,0,station,ok,nonexistent,2018,4,6,13,28
2591,4,0,0,0,operational,Paris,paris-balard-108,STATION,75015,Paris/Balard/108,operational,2,station,ok,nonexistent,2018,4,1,9,32
2592,2,0,0,0,nonexistent,Charenton-le-Pont,charentonlepont-paris-147,STATION,94220,Charenton-le-Pont/Paris/147,operational,3,station,ok,nonexistent,2018,4,3,4,18
2593,0,0,0,0,nonexistent,Paris,paris-louvre-31,STATION,75002,Paris/Louvre/31,operational,4,station,ok,nonexistent,2018,4,9,7,35
2594,0,0,0,2,operational,Paris,paris-roquette-162,STATION,75011,Paris/Roquette/162,operational,5,station,ok,nonexistent,2018,4,3,8,59
2595,3,0,1,0,nonexistent,SÃ¨vres,sevres-cristallerie-2,STATION,92310,SÃ¨vres/Cristallerie/2,operational,2,station,ok,nonexistent,2018,4,1,23,50
2596,5,0,0,0,nonexistent,Nanterre,nanterre-pesaro-2,STATION,92000,Nanterre/Pesaro/2,operational,1,station,ok,nonexistent,2018,4,9,20,13
2597,1,0,0,0,nonexistent,Paris,paris-hoche-31,STATION,75008,Paris/Hoche/31,operational,2,station,ok,nonexistent,2018,4,6,17,3
2598,1,0,0,0,nonexistent,Drancy,drancy-rogersalengro-97,STATION,93700,Drancy/Roger Salengro/97,operational,5,station,ok,nonexistent,2018,4,7,23,7
2599,3,0,1,0,nonexistent,Paris,paris-caulincourt-71,STATION,75018,Paris/Caulaincourt/71,operational,0,station,ok,nonexistent,2018,4,5,0,24
2600,4,0,1,0,nonexistent,Nanterre,nanterre-pabloneruda-6,STATION,92000,Nanterre/Pablo Neruda/6,operational,0,station,ok,nonexistent,2018,4,1,19,16
2601,0,0,0,1,operational,Paris,paris-jacquesduchesne-1,STATION,75019,Paris/Jacques Duchesne/1,operational,5,station,ok,nonexistent,2018,4,5,22,13
2602,0,0,0,0,nonexistent,Paris,paris-garibaldicambronne-parking,PARKING,75015,Paris/Garibaldi Cambronne/Parking,broken,0,station,closed,nonexistent,2018,4,7,2,16
2603,0,0,0,0,nonexistent,Fontenay-aux-Roses,fontenayauxroses-divisionleclerc-31,STATION,92260,Fontenay-aux-Roses/Division Leclerc/31,operational,6,station,ok,nonexistent,2018,4,3,18,36
2604,0,0,0,0,nonexistent,Guyancourt,guyancourt-philibertdelorme-9,STATION,78280,Guyancourt/Philibert Delorme/9,future,0,station,scheduled,nonexistent,2018,4,6,13,13
2605,2,0,1,0,nonexistent,Colombes,colombes-estiennedorves-348,STATION,92700,Colombes/Estienne d'Orves/348,operational,2,station,ok,nonexistent,2018,4,9,11,52
2606,6,0,0,0,operational,Paris,paris-richardlenoir-110,STATION,75011,Paris/Richard Lenoir/110,operational,0,station,ok,nonexistent,2018,4,5,1,39
2607,2,0,0,0,operational,Paris,paris-vaugirard-3,STATION,75006,Paris/Vaugirard/3,operational,2,station,ok,nonexistent,2018,4,7,12,19
2608,0,0,0,0,broken,Paris,paris-villiot-20,SPACE,75012,Paris/Villiot/20,broken,0,full_station,closed,broken,2018,4,6,0,58
2609,3,0,0,0,nonexistent,Paris,paris-pernety-46,STATION,75014,Paris/Pernety/46,operational,0,station,ok,nonexistent,2018,4,7,14,51
2610,0,0,0,0,operational,Paris,paris-turgot-4,STATION,75009,Paris/Turgot/4,operational,5,station,ok,nonexistent,2018,4,8,13,4
2611,0,0,0,1,operational,Paris,paris-mithouard-6,STATION,75007,Paris/Mithouard/6,operational,6,station,ok,nonexistent,2018,4,5,1,40
2612,6,0,0,0,operational,Paris,paris-portedevilliers-28,STATION,75017,Paris/Porte de Villiers/28,operational,0,station,ok,nonexistent,2018,4,9,19,38
2613,2,0,0,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-reine-12,STATION,92100,Boulogne-Billancourt/Reine/12,operational,3,station,ok,nonexistent,2018,4,4,1,44
2614,1,0,0,1,operational,Paris,paris-sainthonore-161,STATION,75008,Paris/Saint-HonorÃ©/161,operational,2,station,ok,nonexistent,2018,4,9,7,40
2615,1,1,0,0,nonexistent,Fontenay-aux-Roses,fontenayauxroses-marxdormoy-71,STATION,92260,Fontenay-aux-Roses/Marx Dormoy/71,operational,4,station,ok,nonexistent,2018,4,5,9,28
2616,6,0,0,0,operational,Paris,paris-olivierdeserres-3,STATION,75015,Paris/Olivier de Serres/3,operational,0,station,ok,nonexistent,2018,4,4,4,59
2617,1,0,0,0,operational,Paris,paris-divry-58,STATION,75013,Paris/Ivry/58,operational,2,station,ok,nonexistent,2018,4,1,21,7
2618,3,0,0,0,nonexistent,Paris,paris-reuilly-80,STATION,75012,Paris/Reuilly/80,operational,2,station,ok,nonexistent,2018,4,1,9,7
2619,0,0,1,1,operational,Paris,paris-laboetie-37,STATION,75008,Paris/La BoÃ©tie/37,operational,3,station,ok,nonexistent,2018,4,4,5,0
2620,1,0,0,0,nonexistent,Versailles,versailles-degaulle-1,STATION,78000,Versailles/De Gaulle/1,operational,1,station,ok,nonexistent,2018,4,1,20,27
2621,0,0,0,0,nonexistent,ChÃ¢tillon,chatillon-republique-140,STATION,92320,ChÃ¢tillon/RÃ©publique/140,operational,5,station,ok,nonexistent,2018,4,3,23,24
2622,0,0,0,0,nonexistent,Bourg-la-Reine,bourglareine-leclerc-35,STATION,92340,Bourg-la-Reine/Leclerc/35,broken,0,station,closed,nonexistent,2018,4,7,10,33
2623,0,0,0,0,nonexistent,Paris,paris-cardinet-parking,PARKING,75017,Paris/Cardinet/Parking,operational,5,station,ok,nonexistent,2018,4,5,15,57
2624,5,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-olympedegouge-1,STATION,92600,AsniÃ¨res-sur-Seine/Olympe de Gouge/1,operational,1,station,ok,nonexistent,2018,4,5,15,25
2625,2,0,1,0,nonexistent,Nanterre,nanterre-pablopicasso-20,STATION,92000,Nanterre/Pablo Picasso/20,operational,2,station,ok,nonexistent,2018,4,2,11,39
2626,1,0,0,2,operational,Paris,paris-gouthiere-12,STATION,75013,Paris/GouthiÃ¨re/12,operational,5,station,ok,nonexistent,2018,4,6,14,26
2627,0,0,0,1,operational,Paris,paris-mithouard-6,STATION,75007,Paris/Mithouard/6,operational,6,station,ok,nonexistent,2018,4,2,1,10
2628,3,0,0,1,operational,Sceaux,sceaux-houdan-118,STATION,92330,Sceaux/Houdan/118,operational,3,station,ok,nonexistent,2018,4,2,9,28
2629,4,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-champchardon-44,STATION,92130,Issy-les-Moulineaux/Champ Chardon/44,operational,0,station,ok,nonexistent,2018,4,2,13,54
2630,5,0,0,0,nonexistent,Drancy,drancy-diderot-125,STATION,93700,Drancy/Diderot/125,operational,0,station,ok,nonexistent,2018,4,4,22,3
2631,0,0,0,0,operational,Paris,paris-quaiauxfleurs-23,STATION,75004,Paris/Fleurs/23,operational,5,station,ok,nonexistent,2018,4,7,2,21
2632,0,0,0,0,nonexistent,Paris,paris-vivienne-43,STATION,75002,Paris/Vivienne/43,broken,0,station,closed,nonexistent,2018,4,8,10,0
2633,2,0,1,1,operational,Paris,paris-goubet-8,STATION,75019,Paris/Goubet/8,operational,3,station,ok,nonexistent,2018,4,9,12,15
2634,0,0,0,2,operational,Paris,paris-richardlenoir-110,STATION,75011,Paris/Richard Lenoir/110,operational,5,station,ok,nonexistent,2018,4,8,9,5
2635,0,0,0,0,nonexistent,Paris,paris-aumale-28,STATION,75009,Paris/Aumale/28,operational,3,station,ok,nonexistent,2018,4,5,14,24
2636,0,0,0,0,nonexistent,Paris,paris-pierrechausson-1,STATION,75010,Paris/Pierre Chausson/1,broken,0,station,closed,nonexistent,2018,4,1,2,10
2637,0,0,0,0,nonexistent,Sucy-en-Brie,sucyenbrie-georgespompidou-2,STATION,94370,Sucy-en-Brie/Georges Pompidou/2,future,0,station,scheduled,nonexistent,2018,4,9,0,11
2638,0,0,0,1,operational,Paris,paris-charenton-251,STATION,75012,Paris/Charenton/251,operational,3,station,ok,nonexistent,2018,4,3,19,57
2639,0,0,0,0,operational,Paris,paris-beaugrenelle-4,STATION,75015,Paris/Beaugrenelle/4,operational,0,station,ok,nonexistent,2018,4,8,16,5
2640,1,0,0,2,operational,Paris,paris-piroguesdebercy-44,STATION,75012,Paris/Pirogues de Bercy/44,operational,5,station,ok,nonexistent,2018,4,4,6,40
2641,3,0,0,0,nonexistent,Paris,paris-concorde-parking,PARKING,75008,Paris/Concorde/Parking,operational,3,station,ok,nonexistent,2018,4,3,22,1
2642,2,0,0,0,operational,Paris,paris-aubervilliers-126,STATION,75019,Paris/Aubervilliers/126,operational,0,station,ok,nonexistent,2018,4,7,15,51
2643,0,0,0,0,nonexistent,Vincennes,vincennes-fontenay-44,STATION,94300,Vincennes/Fontenay/44,operational,4,station,ok,nonexistent,2018,4,4,11,28
2644,3,0,0,0,nonexistent,Colombes,colombes-marechaljoffre-30,SPACE,92700,Colombes/MarÃ©chal Joffre/30,operational,0,full_station,ok,operational,2018,4,1,17,55
2645,0,0,0,0,nonexistent,Paris,paris-bonnenouvelle-21,STATION,75002,Paris/Bonne Nouvelle/21,operational,4,station,ok,nonexistent,2018,4,6,5,31
2646,1,0,0,0,nonexistent,Pantin,pantin-anatolefrance-1,STATION,93500,Pantin/Anatole France/1,operational,3,station,ok,nonexistent,2018,4,3,18,5
2647,2,0,0,1,operational,Paris,paris-nationale-77,STATION,75013,Paris/Nationale/77,operational,1,station,ok,nonexistent,2018,4,4,12,12
2648,2,1,0,0,nonexistent,Paris,paris-madeleine-8,STATION,75009,Paris/Madeleine/8,operational,0,station,ok,nonexistent,2018,4,1,17,3
2649,4,0,0,0,nonexistent,Nanterre,nanterre-salvadorallende-123,STATION,92000,Nanterre/Salvador Allende/123,operational,3,station,ok,nonexistent,2018,4,8,12,55
2650,0,0,0,0,operational,Paris,paris-grenelle-152,STATION,75007,Paris/Grenelle/152,operational,0,station,ok,nonexistent,2018,4,5,9,27
2651,0,0,0,2,operational,Paris,paris-charenton-97,STATION,75012,Paris/Charenton/97,operational,6,station,ok,nonexistent,2018,4,3,7,46
2652,4,0,0,0,nonexistent,Drancy,drancy-rogersalengro-97,STATION,93700,Drancy/Roger Salengro/97,operational,2,station,ok,nonexistent,2018,4,8,18,36
2653,5,0,1,0,nonexistent,Rueil-Malmaison,rueilmalmaison-albert1er-2,STATION,92500,Rueil-Malmaison/Albert 1er/2,operational,0,station,ok,nonexistent,2018,4,1,6,47
2654,1,0,0,2,operational,Paris,paris-suffren-161,STATION,75015,Paris/Suffren/161,operational,4,station,ok,nonexistent,2018,4,6,0,47
2655,5,0,0,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-meudon-40,STATION,92100,Boulogne-Billancourt/Meudon/40,operational,0,station,ok,nonexistent,2018,4,5,10,23
2656,0,0,0,0,broken,Sceaux,sceaux-houdan-118,STATION,92330,Sceaux/Houdan/118,broken,0,station,closed,nonexistent,2018,4,4,16,5
2657,3,0,0,1,operational,Yerres,yerres-charlesdegaulle-99,STATION,91330,Yerres/Charles-de-Gaulle/99,operational,2,station,ok,nonexistent,2018,4,8,23,39
2658,0,0,0,2,operational,Paris,paris-sainthonore-123,STATION,75008,Paris/Saint-HonorÃ©/123,operational,6,station,ok,nonexistent,2018,4,7,7,4
2659,6,1,0,0,nonexistent,Fontenay-Sous-Bois,fontenaysousbois-eugenemartin-3,STATION,94120,Fontenay-Sous-Bois/EugÃ¨ne Martin/3,operational,0,station,ok,nonexistent,2018,4,8,6,42
2660,0,0,0,0,operational,Paris,paris-mathurinmoreau-6,SPACE,75019,Paris/Mathurin Moreau/6,operational,4,full_station,ok,operational,2018,4,5,16,48
2661,3,1,1,0,nonexistent,CrÃ©teil,creteil-generaldegaulle-70,STATION,94000,CrÃ©teil/De Gaulle/70,operational,1,station,ok,nonexistent,2018,4,5,14,55
2662,0,0,0,0,nonexistent,Courbevoie,courbevoie-andreprothin-12,SPACE,92400,Courbevoie/AndrÃ© Prothin/12,operational,2,full_station,ok,operational,2018,4,5,17,13
2663,5,0,0,0,operational,Paris,paris-adolpheyvon-6,STATION,75016,Paris/Adolphe Yvon/6,operational,1,station,ok,nonexistent,2018,4,2,19,14
2664,0,0,0,0,broken,Paris,paris-villiot-20,SPACE,75012,Paris/Villiot/20,broken,0,full_station,closed,broken,2018,4,6,4,12
2665,2,0,0,0,nonexistent,Nanterre,nanterre-lenine-65,STATION,92000,Nanterre/Lenine/65,operational,4,station,ok,nonexistent,2018,4,7,2,12
2666,4,0,0,0,operational,Paris,paris-marcadet-150,STATION,75018,Paris/Marcadet/150,operational,0,station,ok,nonexistent,2018,4,4,1,36
2667,0,0,0,0,nonexistent,Saint-Ouen,saintouen-fridakahlo-20,PARKING,93400,Saint-Ouen/Frida Kahlo/20,future,0,station,scheduled,nonexistent,2018,4,7,14,13
2668,0,0,0,1,operational,Paris,paris-turenne-46,STATION,75003,Paris/Turenne/46,operational,5,station,ok,nonexistent,2018,4,1,8,46
2669,2,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-marne-44,STATION,92600,AsniÃ¨res-sur-Seine/Marne/44,operational,2,station,ok,nonexistent,2018,4,3,18,38
2670,7,0,0,0,nonexistent,Versailles,versailles-bonneaventure-68,STATION,78000,Versailles/Bonne Aventure/68,operational,0,station,ok,nonexistent,2018,4,9,13,27
2671,6,0,0,0,nonexistent,Garches,garches-degaulle-168,STATION,92380,Garches/De Gaulle/168,operational,0,station,ok,operational,2018,4,8,14,5
2672,2,0,1,0,operational,Paris,paris-gerbert-11,STATION,75015,Paris/Gerbert/11,operational,0,station,ok,nonexistent,2018,4,9,23,48
2673,3,0,0,0,nonexistent,Montrouge,montrouge-jeanjaures-51,STATION,92120,Montrouge/Jean JaurÃ¨s/51,operational,1,station,ok,nonexistent,2018,4,3,6,39
2674,4,0,0,0,operational,Puteaux,puteaux-dionbouton-30,SPACE,92800,Puteaux/Dion Bouton/30,operational,2,full_station,ok,operational,2018,4,6,11,58
2675,2,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-boispreau-1,STATION,92500,Rueil-Malmaison/Bois PrÃ©au/1,operational,4,station,ok,nonexistent,2018,4,6,7,39
2676,3,1,0,0,nonexistent,Champigny-sur-Marne,champignysurmarne-boislabbe-53,STATION,94500,Champigny-sur-Marne/Bois l'AbbÃ©/53,operational,1,station,ok,nonexistent,2018,4,9,8,23
2677,4,0,0,0,nonexistent,Alfortville,alfortville-charlesdegaulle-16,STATION,94140,Alfortville/Charles de Gaulle/16,operational,1,station,ok,nonexistent,2018,4,3,22,27
2678,0,0,0,0,broken,Paris,paris-gambetta-249,STATION,75020,Paris/Gambetta/249,broken,0,station,closed,nonexistent,2018,4,1,3,36
2679,3,0,1,1,operational,Paris,paris-raspail-9,STATION,75007,Paris/Raspail/9,operational,1,station,ok,nonexistent,2018,4,2,10,21
2680,0,0,0,2,operational,Paris,paris-richerand-11,STATION,75010,Paris/Richerand/11,operational,6,station,ok,nonexistent,2018,4,6,20,17
2681,1,0,0,0,nonexistent,SÃ¨vres,sevres-granderue-123,STATION,92310,SÃ¨vres/Grande Rue/123,operational,5,station,ok,nonexistent,2018,4,6,17,28
2682,2,0,0,1,operational,Paris,paris-beaurepaire-31,STATION,75010,Paris/Beaurepaire/31,operational,3,station,ok,nonexistent,2018,4,8,19,42
2683,2,0,0,0,nonexistent,Gennevilliers,gennevilliers-vieuxchemindesaintdenis-106,STATION,92230,Gennevilliers/Vieux Chemin de Saint-Denis/106,operational,4,station,ok,nonexistent,2018,4,5,16,53
2684,3,0,0,0,nonexistent,Paris,paris-leonfrot-1,STATION,75011,Paris/LÃ©on Frot/1,operational,0,station,ok,nonexistent,2018,4,2,22,26
2685,0,0,0,1,operational,Paris,paris-etatsunis-16,STATION,75016,Paris/Ãtats-Unis/16,operational,5,station,ok,nonexistent,2018,4,5,1,23
2686,2,0,0,0,nonexistent,Rosny-sous-Bois,rosnysousbois-variot-40,STATION,93110,Rosny-sous-Bois/Variot/40,operational,4,station,ok,nonexistent,2018,4,2,2,11
2687,1,0,0,0,operational,Paris,paris-charlesbossut-4,STATION,75012,Paris/Charles Bossut/4,operational,2,station,ok,nonexistent,2018,4,8,23,44
2688,2,0,0,1,operational,Paris,paris-legendre-126,STATION,75017,Paris/Legendre/126,operational,3,station,ok,nonexistent,2018,4,5,17,50
2689,0,0,0,0,broken,Paris,paris-yvestoudic-3,STATION,75010,Paris/Yves Toudic/3,broken,0,station,closed,nonexistent,2018,4,4,13,32
2690,0,1,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-garibaldi-18,STATION,92130,Issy-les-Moulineaux/Garibaldi/18,operational,4,station,ok,nonexistent,2018,4,4,10,18
2691,2,0,0,0,nonexistent,Paris,paris-aumale-28,STATION,75009,Paris/Aumale/28,operational,1,station,ok,nonexistent,2018,4,3,15,20
2692,4,0,0,0,operational,Paris,paris-charlesfillion-22,STATION,75017,Paris/Charles Fillion/22,operational,1,station,ok,nonexistent,2018,4,5,23,28
2693,1,0,0,0,nonexistent,Clamart,clamart-paulvaillantcouturier-68,STATION,92140,Clamart/Paul Vaillant Couturier/68,operational,5,station,ok,nonexistent,2018,4,9,17,9
2694,4,0,0,0,nonexistent,Fontenay-aux-Roses,fontenayauxroses-robertmarchand-32,STATION,92260,Fontenay-aux-Roses/Robert Marchand/32,operational,2,station,ok,nonexistent,2018,4,4,21,2
2695,0,0,0,1,operational,Paris,paris-conservatoire-13,STATION,75009,Paris/Conservatoire/13,operational,3,station,ok,nonexistent,2018,4,1,12,22
2696,4,0,0,0,operational,Paris,paris-linne-18,STATION,75005,Paris/LinnÃ©/18,operational,1,station,ok,nonexistent,2018,4,9,13,5
2697,4,0,0,0,operational,Gennevilliers,gennevilliers-petitsmarais-4,STATION,92230,Gennevilliers/Petits marais/4,operational,2,station,ok,nonexistent,2018,4,4,16,27
2698,0,0,0,0,nonexistent,Paris,paris-grenelle31-parking,PARKING,75015,Paris/Grenelle 31/Parking,broken,0,station,closed,nonexistent,2018,4,2,17,36
2699,6,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-18juin1940-175,STATION,92500,Rueil-Malmaison/18 Juin 1940/175,operational,0,station,ok,nonexistent,2018,4,1,15,35
2700,2,0,0,1,operational,Paris,paris-geoffroysainthilaire-27,STATION,75005,Paris/Geoffroy-Saint-Hilaire/27,operational,4,station,ok,nonexistent,2018,4,2,2,18
2701,3,0,0,0,nonexistent,Maisons-Alfort,maisonsalfort-generaldegaulle-42,SPACE,94700,Maisons-Alfort/De Gaulle/42,operational,3,full_station,ok,operational,2018,4,1,8,42
2702,4,0,0,0,nonexistent,SÃ¨vres,sevres-granderue-123,STATION,92310,SÃ¨vres/Grande Rue/123,operational,1,station,ok,nonexistent,2018,4,4,4,17
